delivery_id,order_time,pickup_node,drop_node,package_weight_kg,order_priority,SLA_minutes,assigned_vehicle,predicted_eta_min,actual_eta_min,reroute_count,delay_flag,energy_cost_wh,operational_cost_rs,vehicle_id,vehicle_type,timestamp,latitude,longitude,speed_kmph,battery_level_%,payload_weight_kg,status,rainfall_mm,wind_speed_kmph,visibility_km,temperature_c,drone_operational_flag,estimated_delivery_time_min,delay_risk_score,delivery_mode,distance_km,fuel_used_liters,fuel_cost_rs
4050,1/1/2026 2:13,425,2322,2.7,high,33,drone,40.3,53.94,2,1,319.05,107.12,131,drone,1/1/2026 3:23,12.92894949,77.61446245,58.27,60.37,4.33,charging,2.78,22.6,2.08,20.3,1,2.31567959,1.041118631,Petrol_Scooter,4.6,0.1022,10.73
3517,1/2/2026 12:48,939,2151,1.67,normal,22,drone,17.7,20.7,3,0,331.36,115.83,183,scooter,1/1/2026 3:24,12.94415684,77.62005996,40.33,30.42,3.4,idle,7.46,17.42,6.19,23.01,1,2.570784609,1.016355051,Petrol_Scooter,3.53,0.0784,8.23
4654,1/1/2026 4:53,896,1057,6.64,normal,26,scooter,31.26,24.39,3,0,219.24,113.31,183,scooter,1/1/2026 3:24,12.94415684,77.62005996,40.33,30.42,3.4,idle,7.46,17.42,6.19,23.01,1,4.582997036,1.753170883,Petrol_Scooter,2.36,0.0524,5.5
3947,1/3/2026 6:25,2050,660,1.88,normal,43,drone,41.34,47.94,2,1,406.67,147.22,85,drone,1/1/2026 3:25,12.94920922,77.61128836,19.74,68.36,6.34,charging,3.72,5.29,9.91,18.19,1,10.91848705,0.872419972,Petrol_Scooter,2.4,0.0533,5.6
3373,1/3/2026 16:34,1906,2221,6.67,normal,22,scooter,43.05,55.07,0,1,331.11,97.31,44,drone,1/1/2026 3:28,12.93454183,77.62381806,12.9,95.55,6.84,charging,1.15,13.32,4.54,20.92,1,10.46978649,1.260003711,Petrol_Scooter,3.9,0.0867,9.1
3347,1/2/2026 7:23,588,859,3.71,normal,26,scooter,42.83,57.68,3,1,347.25,47.17,159,scooter,1/1/2026 3:31,12.94172895,77.63516595,41.25,11.39,7.77,idle,0.56,25.01,2.97,31.5,0,8.182129681,1.556190872,Petrol_Scooter,4.59,0.102,10.71
3915,1/2/2026 15:34,2223,1616,2.57,high,38,drone,45.82,59.28,2,1,160.14,87.36,159,scooter,1/1/2026 3:31,12.94172895,77.63516595,41.25,11.39,7.77,idle,0.56,25.01,2.97,31.5,0,11.91033887,0.168191152,Petrol_Scooter,4.55,0.1011,10.62
4224,1/1/2026 0:03,2119,1673,5.75,normal,32,scooter,20.15,25.0,0,0,100.51,110.79,156,drone,1/1/2026 3:31,12.93272863,77.63847053,11.71,90.05,6.07,enroute,0.56,25.01,2.97,31.5,0,11.44176388,0.907774613,Petrol_Scooter,4.12,0.0916,9.62
692,1/2/2026 7:32,1888,1452,6.39,normal,38,scooter,37.34,50.08,1,1,58.44,143.35,163,scooter,1/1/2026 3:32,12.92131349,77.60483936,0.84,72.81,2.27,idle,1.62,19.16,9.4,22.3,1,7.610176813,1.636646223,Petrol_Scooter,3.57,0.0793,8.33
495,1/3/2026 14:15,2477,583,7.27,high,34,scooter,30.42,25.64,2,0,353.59,138.25,63,scooter,1/1/2026 3:33,12.92139286,77.62723495,43.54,32.61,6.02,idle,4.47,13.6,9.52,32.96,1,7.400573144,0.893105878,Petrol_Scooter,1.34,0.0298,3.13
2628,1/4/2026 10:04,2250,759,6.71,high,47,scooter,36.58,34.95,1,0,312.51,79.82,78,scooter,1/1/2026 3:34,12.93558929,77.61745664,51.66,56.58,1.31,charging,0.32,10.55,7.13,19.18,1,4.799532761,0.45635678,Petrol_Scooter,1.65,0.0367,3.85
811,1/1/2026 21:22,598,746,6.81,normal,29,scooter,40.29,41.66,1,1,99.63,43.33,78,scooter,1/1/2026 3:34,12.93558929,77.61745664,51.66,56.58,1.31,charging,0.32,10.55,7.13,19.18,1,2.761481672,1.92670423,Petrol_Scooter,4.59,0.102,10.71
1794,1/3/2026 4:14,124,728,0.84,high,30,drone,43.32,54.57,3,1,309.63,34.39,39,scooter,1/1/2026 3:38,12.93083878,77.62445004,45.64,14.48,0.26,idle,3.8,20.62,4.86,18.65,1,7.652365088,1.343924617,Petrol_Scooter,3.43,0.0762,8.0
2644,1/1/2026 13:51,1810,364,7.99,high,32,scooter,27.39,38.85,0,1,266.75,140.5,86,scooter,1/1/2026 3:40,12.93093082,77.62537312,52.55,55.72,0.29,charging,6.17,21.6,2.7,34.34,1,8.475915606,1.291906514,Petrol_Scooter,1.04,0.0231,2.43
4798,1/2/2026 1:48,1967,2462,5.41,normal,25,scooter,24.0,27.77,0,1,238.83,33.03,166,drone,1/1/2026 3:40,12.94209699,77.63937933,24.02,38.41,0.68,charging,6.17,21.6,2.7,34.34,1,2.065748273,1.886649697,Petrol_Scooter,1.41,0.0313,3.29
39,1/2/2026 1:52,168,1508,5.77,high,44,scooter,44.06,45.3,1,1,468.6,31.29,86,scooter,1/1/2026 3:40,12.93093082,77.62537312,52.55,55.72,0.29,charging,6.17,21.6,2.7,34.34,1,12.66033868,0.27983557,Petrol_Scooter,3.65,0.0811,8.52
3703,1/4/2026 4:33,638,1650,6.67,normal,56,scooter,23.74,37.66,1,0,363.3,66.6,179,drone,1/1/2026 3:42,12.93898821,77.62690069,22.36,57.32,6.21,enroute,3.1,11.31,9.95,33.33,1,2.342318705,1.825120195,Petrol_Scooter,1.02,0.0227,2.38
4154,1/3/2026 16:23,2296,463,4.61,normal,37,scooter,35.49,31.74,2,0,401.48,134.79,179,drone,1/1/2026 3:42,12.93898821,77.62690069,22.36,57.32,6.21,enroute,3.1,11.31,9.95,33.33,1,5.765191256,0.717649649,Petrol_Scooter,1.64,0.0364,3.82
2557,1/4/2026 9:25,1254,48,3.78,normal,29,scooter,21.22,29.29,2,1,354.71,76.73,156,drone,1/1/2026 3:43,12.94086875,77.60373493,57.18,54.07,2.69,charging,9.5,9.68,6.67,33.41,1,3.023106916,0.372193448,Petrol_Scooter,3.19,0.0709,7.44
512,1/1/2026 15:46,1593,2425,6.73,normal,53,scooter,32.63,34.91,0,0,145.22,115.0,156,drone,1/1/2026 3:43,12.94086875,77.60373493,57.18,54.07,2.69,charging,9.5,9.68,6.67,33.41,1,3.240637922,1.153326929,Petrol_Scooter,3.77,0.0838,8.8
54,1/1/2026 8:47,669,623,3.83,normal,50,scooter,21.15,31.38,2,0,428.8,106.24,12,scooter,1/1/2026 3:45,12.93723546,77.62106545,32.16,43.31,2.16,charging,1.41,14.07,3.92,26.62,1,4.771354345,1.218950995,Petrol_Scooter,3.61,0.0802,8.42
4379,1/2/2026 18:37,2202,332,5.08,high,29,scooter,49.96,63.41,0,1,88.52,47.91,12,scooter,1/1/2026 3:45,12.93723546,77.62106545,32.16,43.31,2.16,charging,1.41,14.07,3.92,26.62,1,6.252791754,1.322821399,Petrol_Scooter,1.9,0.0422,4.43
2263,1/2/2026 19:41,1401,1006,3.99,normal,52,scooter,31.04,40.04,1,0,120.86,29.89,12,scooter,1/1/2026 3:45,12.93723546,77.62106545,32.16,43.31,2.16,charging,1.41,14.07,3.92,26.62,1,8.32491815,1.099548623,Petrol_Scooter,3.85,0.0856,8.99
3223,1/1/2026 8:08,1888,236,2.98,normal,33,scooter,36.71,59.19,3,1,133.27,124.15,38,drone,1/1/2026 3:46,12.94028471,77.63330606,4.33,76.49,3.29,enroute,4.26,11.39,8.86,31.17,1,5.963732544,0.917987062,Petrol_Scooter,1.95,0.0433,4.55
4639,1/4/2026 6:50,375,697,1.01,high,29,scooter,49.51,50.09,0,1,287.99,94.0,176,scooter,1/1/2026 3:47,12.93457561,77.61445212,37.69,27.6,1.18,enroute,0.96,14.4,5.43,26.81,1,4.085868926,0.271649064,Petrol_Scooter,2.3,0.0511,5.37
2949,1/1/2026 3:17,99,2208,3.42,normal,37,scooter,43.29,53.12,3,1,275.07,51.06,176,scooter,1/1/2026 3:47,12.93457561,77.61445212,37.69,27.6,1.18,enroute,0.96,14.4,5.43,26.81,1,4.042935752,1.231744037,Petrol_Scooter,3.99,0.0887,9.31
1542,1/1/2026 7:49,1763,650,1.56,normal,21,drone,33.95,35.13,3,1,106.25,23.36,66,scooter,1/1/2026 3:48,12.93374671,77.61497788,58.28,28.91,2.76,idle,2.09,13.43,8.35,30.65,1,6.150188009,1.085659041,Petrol_Scooter,3.6,0.08,8.4
3666,1/1/2026 5:18,1423,419,0.88,normal,48,drone,12.82,21.37,0,0,172.19,108.77,58,drone,1/1/2026 3:48,12.94717728,77.63004646,53.07,48.23,1.03,charging,2.09,13.43,8.35,30.65,1,3.303558004,1.555231188,Petrol_Scooter,4.4,0.0978,10.27
2251,1/1/2026 21:52,312,2001,1.79,normal,57,drone,22.08,40.85,3,0,450.34,113.99,142,drone,1/1/2026 3:48,12.94063019,77.63792282,30.0,24.24,3.63,enroute,2.09,13.43,8.35,30.65,1,6.341249707,1.04657263,Petrol_Scooter,3.63,0.0807,8.47
3230,1/3/2026 1:14,638,1707,5.78,high,43,scooter,39.15,37.09,1,0,393.84,120.85,156,drone,1/1/2026 3:48,12.92089059,77.61841564,22.01,89.18,3.23,enroute,2.09,13.43,8.35,30.65,1,3.876479593,1.398529071,Petrol_Scooter,3.27,0.0727,7.63
12,1/3/2026 10:35,2156,1470,2.23,high,50,drone,27.33,29.55,3,0,183.84,38.27,62,drone,1/1/2026 3:49,12.94846653,77.61538298,21.47,55.67,1.02,charging,2.83,18.73,8.49,19.58,1,4.470295513,0.503791115,Petrol_Scooter,1.37,0.0304,3.19
21,1/1/2026 8:12,1277,521,4.36,normal,20,scooter,29.25,44.69,1,1,181.49,138.8,134,drone,1/1/2026 3:51,12.93047183,77.60034522,29.65,21.8,1.35,idle,11.23,17.32,6.01,24.7,1,3.608458476,1.759193951,Petrol_Scooter,2.47,0.0549,5.76
4453,1/2/2026 3:17,1815,827,2.71,normal,23,drone,20.92,15.58,3,0,467.02,114.94,134,drone,1/1/2026 3:51,12.93047183,77.60034522,29.65,21.8,1.35,idle,11.23,17.32,6.01,24.7,1,4.129541504,0.595820966,Petrol_Scooter,2.06,0.0458,4.81
2864,1/1/2026 15:38,2213,2283,3.8,high,58,scooter,16.7,40.21,1,0,479.27,131.96,8,drone,1/1/2026 3:53,12.9432492,77.63972421,27.36,59.64,5.56,idle,2.96,16.25,3.24,21.92,1,8.658918137,0.619829637,Petrol_Scooter,1.98,0.044,4.62
3671,1/1/2026 18:18,1515,1125,2.77,high,47,scooter,35.25,34.71,1,0,265.14,131.1,8,drone,1/1/2026 3:53,12.9432492,77.63972421,27.36,59.64,5.56,idle,2.96,16.25,3.24,21.92,1,2.877383889,0.424687021,Petrol_Scooter,4.89,0.1087,11.41
407,1/4/2026 3:43,1627,29,3.52,normal,55,scooter,33.93,47.2,0,0,145.05,100.66,98,scooter,1/1/2026 3:56,12.92399071,77.61733774,57.95,91.77,1.03,idle,5.27,16.44,7.62,19.91,1,2.659736539,1.531292258,Petrol_Scooter,2.57,0.0571,6.0
958,1/2/2026 17:30,1791,1842,6.33,normal,43,scooter,16.48,10.38,0,0,350.21,79.32,7,scooter,1/1/2026 3:56,12.94722143,77.62891964,24.8,47.54,6.41,idle,5.27,16.44,7.62,19.91,1,4.664326796,1.399494734,Petrol_Scooter,4.57,0.1016,10.67
2206,1/2/2026 8:29,847,160,5.71,normal,51,scooter,38.67,41.04,2,0,184.7,148.29,74,scooter,1/1/2026 3:56,12.93301601,77.61599933,24.29,88.24,2.07,idle,5.27,16.44,7.62,19.91,1,5.944893377,1.589168398,Petrol_Scooter,3.52,0.0782,8.21
343,1/3/2026 7:36,125,2043,3.9,normal,54,scooter,28.01,41.17,3,0,243.12,117.03,150,scooter,1/1/2026 3:59,12.92163653,77.63816654,1.73,71.94,6.05,enroute,0.84,14.14,6.51,21.45,1,5.069678485,1.234487694,Petrol_Scooter,4.18,0.0929,9.75
3879,1/1/2026 10:23,263,783,5.14,normal,45,scooter,28.37,26.83,2,0,382.0,117.73,45,scooter,1/1/2026 4:00,12.92179246,77.62714549,32.52,52.77,7.37,idle,1.62,18.84,4.1,31.31,1,6.087691348,1.626584659,Petrol_Scooter,3.01,0.0669,7.02
4432,1/3/2026 1:00,355,628,0.8,high,38,scooter,12.72,21.39,1,0,428.55,45.59,45,scooter,1/1/2026 4:00,12.92179246,77.62714549,32.52,52.77,7.37,idle,1.62,18.84,4.1,31.31,1,5.748786556,1.511714888,Petrol_Scooter,3.31,0.0736,7.73
749,1/3/2026 14:56,664,842,6.19,high,52,scooter,13.29,28.9,1,0,87.1,78.81,170,drone,1/1/2026 4:01,12.94931882,77.62678878,20.16,33.83,3.74,charging,3.72,18.94,7.72,25.5,1,3.94045605,0.355738741,Petrol_Scooter,2.97,0.066,6.93
4914,1/3/2026 12:04,1370,1438,7.62,normal,48,scooter,16.41,18.09,0,0,306.56,49.4,140,drone,1/1/2026 4:02,12.94511728,77.61731269,25.3,17.16,2.67,enroute,3.0,24.07,6.67,25.38,1,8.652125183,0.872618946,Petrol_Scooter,1.78,0.0396,4.16
1296,1/2/2026 22:11,1885,385,1.24,normal,22,drone,34.69,42.47,1,1,175.69,85.98,77,drone,1/1/2026 4:03,12.93154761,77.62406864,7.43,71.7,1.64,charging,1.84,10.06,9.06,26.92,1,4.666201487,1.016437028,Petrol_Scooter,3.89,0.0864,9.07
3378,1/2/2026 7:35,730,1226,1.74,normal,21,drone,39.64,41.57,0,1,101.47,60.54,142,drone,1/1/2026 4:03,12.933155,77.6309282,23.71,37.45,3.66,enroute,1.84,10.06,9.06,26.92,1,6.065610936,0.382096406,Petrol_Scooter,2.12,0.0471,4.95
1960,1/3/2026 19:28,669,1606,1.34,high,26,scooter,45.38,61.23,0,1,162.52,68.6,61,scooter,1/1/2026 4:05,12.92351207,77.633431,24.08,66.31,3.36,charging,1.7,24.84,2.15,34.78,1,11.80757106,0.575208808,Petrol_Scooter,1.1,0.0244,2.56
4361,1/1/2026 11:39,953,1611,7.3,normal,33,scooter,26.81,31.36,3,0,383.26,40.73,181,scooter,1/1/2026 4:10,12.93075175,77.62288842,5.29,72.66,3.99,idle,3.94,15.29,5.85,28.07,1,2.87415031,0.52072931,Petrol_Scooter,3.58,0.0796,8.36
2893,1/2/2026 18:06,822,988,4.61,high,28,scooter,44.51,73.17,3,1,431.4,70.37,103,drone,1/1/2026 4:11,12.94261582,77.62115174,47.25,76.81,7.97,enroute,3.56,8.79,3.82,23.27,1,8.501995939,1.384658094,Petrol_Scooter,1.71,0.038,3.99
3413,1/4/2026 9:00,1217,1413,0.77,normal,27,drone,16.15,8.39,2,0,331.8,74.27,8,drone,1/1/2026 4:12,12.92261062,77.62200566,49.43,53.41,0.99,enroute,5.36,20.26,2.08,23.79,1,12.57114439,1.484323218,Petrol_Scooter,4.76,0.1058,11.11
2490,1/2/2026 3:30,641,1149,6.54,normal,39,scooter,44.6,45.15,1,1,241.67,32.19,1,scooter,1/1/2026 4:12,12.9332866,77.61796113,35.39,75.97,2.62,charging,5.36,20.26,2.08,23.79,1,11.47528374,1.890092547,Petrol_Scooter,4.82,0.1071,11.25
1535,1/3/2026 15:47,1744,293,0.65,normal,55,scooter,35.2,56.91,1,1,189.08,22.01,161,scooter,1/1/2026 4:15,12.92196057,77.63867649,44.28,17.18,7.77,charging,1.35,15.46,8.45,19.86,1,9.558120708,0.828288545,Petrol_Scooter,4.66,0.1036,10.88
508,1/3/2026 21:59,1276,294,2.33,normal,36,drone,13.57,23.31,3,0,405.98,25.43,161,scooter,1/1/2026 4:15,12.92196057,77.63867649,44.28,17.18,7.77,charging,1.35,15.46,8.45,19.86,1,9.193864425,1.084411369,Petrol_Scooter,2.48,0.0551,5.79
2412,1/1/2026 10:26,1887,865,2.65,normal,50,drone,44.92,43.43,2,0,126.41,142.7,92,drone,1/1/2026 4:20,12.94819918,77.63975152,26.08,25.77,5.71,idle,9.69,3.0,7.98,27.25,1,2.69969346,1.299538512,Petrol_Scooter,1.06,0.0236,2.48
2039,1/2/2026 5:17,1763,1501,4.53,high,30,scooter,36.38,49.56,1,1,444.19,148.96,33,scooter,1/1/2026 4:20,12.94861732,77.61639802,44.8,63.96,2.61,charging,9.69,3.0,7.98,27.25,1,4.370923546,1.685903722,Petrol_Scooter,4.71,0.1047,10.99
2524,1/3/2026 10:47,169,2089,5.12,high,21,scooter,27.61,22.24,3,1,59.64,117.63,14,drone,1/1/2026 4:22,12.92831908,77.60167089,40.52,21.14,5.08,enroute,7.04,17.32,8.51,33.52,1,3.683539511,1.866171009,Petrol_Scooter,2.71,0.0602,6.32
1045,1/3/2026 21:46,2251,1569,2.28,normal,24,drone,39.39,42.27,1,1,355.57,29.11,145,drone,1/1/2026 4:22,12.93541465,77.61740458,44.27,97.86,6.52,enroute,7.04,17.32,8.51,33.52,1,6.905627984,1.369424373,Petrol_Scooter,4.87,0.1082,11.36
137,1/3/2026 0:41,529,2243,3.11,normal,55,scooter,37.32,60.74,2,1,484.14,78.56,14,drone,1/1/2026 4:22,12.92831908,77.60167089,40.52,21.14,5.08,enroute,7.04,17.32,8.51,33.52,1,2.777944812,0.911034648,Petrol_Scooter,4.85,0.1078,11.32
925,1/3/2026 19:39,540,894,1.06,normal,30,scooter,10.17,19.91,2,0,336.39,129.9,44,scooter,1/1/2026 4:23,12.92384055,77.61124046,53.23,33.65,3.41,charging,4.78,15.75,6.71,23.14,1,4.463336531,0.541321804,Petrol_Scooter,4.41,0.098,10.29
612,1/3/2026 15:32,1576,1263,6.68,normal,58,scooter,37.28,51.79,0,0,498.49,75.79,128,drone,1/1/2026 4:24,12.93413747,77.62385748,35.58,84.83,5.23,enroute,14.79,24.46,6.82,24.1,0,3.789867671,1.576042184,Petrol_Scooter,2.18,0.0484,5.08
4066,1/1/2026 7:36,1484,2261,4.91,normal,31,scooter,11.05,13.54,1,0,205.95,23.19,4,scooter,1/1/2026 4:25,12.92055834,77.62169416,25.98,23.62,6.61,enroute,1.16,20.03,9.77,21.85,1,5.600908245,0.450286093,Petrol_Scooter,2.54,0.0564,5.92
122,1/1/2026 23:41,1222,251,6.02,normal,37,scooter,20.49,28.35,2,0,206.37,74.46,113,drone,1/1/2026 4:25,12.93182072,77.631398,2.71,56.9,2.03,enroute,1.16,20.03,9.77,21.85,1,2.044248722,1.576550332,Petrol_Scooter,4.4,0.0978,10.27
2712,1/3/2026 15:35,785,505,5.31,normal,28,scooter,48.88,67.57,0,1,184.74,59.81,143,drone,1/1/2026 4:26,12.9479342,77.62660995,30.84,90.07,3.77,enroute,3.84,12.12,8.41,29.08,1,6.850209295,1.122212923,Petrol_Scooter,2.27,0.0504,5.29
956,1/2/2026 14:28,515,481,7.55,normal,43,scooter,16.88,15.43,1,0,437.15,120.84,176,scooter,1/1/2026 4:26,12.94757511,77.63631596,20.71,84.41,6.68,charging,3.84,12.12,8.41,29.08,1,5.231074214,0.439286957,Petrol_Scooter,1.68,0.0373,3.92
4313,1/1/2026 4:24,190,1704,0.69,normal,47,scooter,22.44,31.65,1,0,122.66,132.21,194,scooter,1/1/2026 4:29,12.92355009,77.60820221,41.42,33.57,1.6,enroute,10.29,3.0,3.38,34.77,1,6.691811203,1.419732986,Petrol_Scooter,3.23,0.0718,7.54
2803,1/1/2026 5:32,1366,414,6.97,normal,27,scooter,27.54,37.75,0,1,73.67,41.92,27,drone,1/1/2026 4:29,12.92440771,77.639117,39.2,46.41,0.44,idle,10.29,3.0,3.38,34.77,1,3.29439288,1.856678106,Petrol_Scooter,4.74,0.1053,11.06
3265,1/1/2026 3:05,2456,377,4.43,normal,56,scooter,34.46,42.34,3,0,333.27,118.18,73,drone,1/1/2026 4:30,12.93392442,77.6349707,7.02,80.46,7.53,charging,15.96,3.9,5.64,29.85,0,3.519781483,0.859456894,Petrol_Scooter,3.78,0.084,8.82
4121,1/1/2026 15:12,214,873,3.32,normal,32,scooter,25.38,31.25,1,0,92.16,103.32,58,drone,1/1/2026 4:31,12.94778332,77.60271142,26.63,33.45,4.77,idle,7.91,14.7,5.11,31.84,1,3.154441842,1.069188554,Petrol_Scooter,3.28,0.0729,7.65
2007,1/2/2026 6:26,73,779,0.88,high,45,drone,28.64,23.51,0,0,251.56,30.97,90,scooter,1/1/2026 4:31,12.94850593,77.60118929,49.21,13.66,5.26,charging,7.91,14.7,5.11,31.84,1,6.218188313,0.561698601,Petrol_Scooter,1.39,0.0309,3.24
2840,1/2/2026 10:26,1427,1574,5.88,normal,57,scooter,39.53,39.64,2,0,247.65,87.51,20,scooter,1/1/2026 4:33,12.92477487,77.60059247,17.26,14.62,5.16,enroute,4.11,13.55,2.5,34.51,1,5.127023839,0.369836199,Petrol_Scooter,3.46,0.0769,8.07
339,1/2/2026 5:05,165,1010,1.43,normal,57,drone,39.6,30.02,2,0,200.17,121.03,137,scooter,1/1/2026 4:33,12.92567708,77.60463102,4.95,54.1,1.41,idle,4.11,13.55,2.5,34.51,1,8.259523893,1.074122515,Petrol_Scooter,4.96,0.1102,11.57
4196,1/1/2026 15:15,1106,184,1.57,normal,51,drone,15.67,29.32,2,0,316.33,90.72,20,scooter,1/1/2026 4:33,12.92477487,77.60059247,17.26,14.62,5.16,enroute,4.11,13.55,2.5,34.51,1,5.475987332,0.922324612,Petrol_Scooter,1.56,0.0347,3.64
4795,1/2/2026 13:23,1607,2035,5.44,normal,24,scooter,44.59,43.51,3,1,219.81,64.83,108,drone,1/1/2026 4:34,12.9441108,77.62680347,31.62,70.55,1.56,enroute,6.89,22.12,3.62,23.66,1,5.591848621,1.208554311,Petrol_Scooter,3.07,0.0682,7.16
2665,1/4/2026 1:55,643,735,6.99,normal,53,scooter,12.76,28.53,0,0,405.03,110.33,34,scooter,1/1/2026 4:35,12.93832229,77.63906272,21.67,84.6,1.8,charging,2.67,4.98,8.38,26.82,1,3.08565822,1.431273868,Petrol_Scooter,4.51,0.1002,10.52
2940,1/1/2026 5:56,1922,161,2.72,normal,43,drone,34.75,35.98,1,0,116.76,91.05,159,scooter,1/1/2026 4:38,12.92241044,77.63521175,29.55,12.2,3.95,charging,2.08,17.02,5.12,33.58,1,5.010270467,1.481954016,Petrol_Scooter,3.96,0.088,9.24
4407,1/1/2026 18:25,603,571,7.11,normal,20,scooter,17.26,23.57,0,1,57.39,141.87,92,scooter,1/1/2026 4:39,12.94819103,77.61569873,10.67,77.65,3.09,idle,4.08,21.13,9.07,32.59,1,2.779321044,0.914234181,Petrol_Scooter,3.79,0.0842,8.84
1746,1/1/2026 3:22,614,1552,1.21,normal,23,drone,38.11,38.29,2,1,96.06,116.86,92,scooter,1/1/2026 4:39,12.94819103,77.61569873,10.67,77.65,3.09,idle,4.08,21.13,9.07,32.59,1,4.794500669,1.447236022,Petrol_Scooter,3.81,0.0847,8.89
1331,1/3/2026 12:58,1994,1613,4.92,normal,28,scooter,14.42,17.78,2,0,322.74,117.89,116,drone,1/1/2026 4:40,12.93888297,77.60588435,8.01,78.75,7.39,charging,0.71,13.48,3.46,25.96,1,6.639176939,1.60541092,Petrol_Scooter,2.44,0.0542,5.69
1352,1/3/2026 15:03,112,2207,1.1,high,30,drone,14.65,15.81,1,0,130.28,40.29,49,drone,1/1/2026 4:42,12.92610847,77.61162149,32.33,21.18,6.45,idle,1.42,24.57,8.11,18.81,1,7.267444911,0.543918997,Petrol_Scooter,2.17,0.0482,5.06
1258,1/2/2026 23:38,174,1676,6.81,normal,50,scooter,13.29,21.6,3,0,385.3,33.18,49,drone,1/1/2026 4:42,12.92610847,77.61162149,32.33,21.18,6.45,idle,1.42,24.57,8.11,18.81,1,5.782549293,1.802979676,Petrol_Scooter,4.24,0.0942,9.89
1400,1/3/2026 16:04,562,580,0.67,high,37,drone,13.51,15.58,0,0,476.14,67.58,30,scooter,1/1/2026 4:43,12.93593501,77.60215523,45.2,32.21,3.07,enroute,6.28,30.3,6.6,27.45,0,8.7829539,1.290188415,Petrol_Scooter,4.24,0.0942,9.89
3684,1/3/2026 9:27,434,2438,1.7,normal,59,drone,20.95,27.01,1,0,338.05,65.62,195,drone,1/1/2026 4:44,12.92857438,77.62059648,11.5,24.58,0.72,charging,5.02,11.98,2.48,20.09,1,6.023898411,1.696156547,Petrol_Scooter,4.47,0.0993,10.43
3154,1/1/2026 17:05,298,2126,4.73,normal,48,scooter,11.06,19.79,0,0,467.57,76.23,71,scooter,1/1/2026 4:44,12.93063946,77.60928713,24.31,92.35,0.32,enroute,5.02,11.98,2.48,20.09,1,9.29724737,1.470583484,Petrol_Scooter,4.65,0.1033,10.85
1658,1/4/2026 5:13,30,184,4.86,high,58,scooter,27.67,34.27,2,0,471.4,44.65,38,drone,1/1/2026 4:45,12.94292174,77.62028003,59.69,65.0,5.29,idle,1.11,14.37,2.09,22.49,1,3.893413941,1.834478995,Petrol_Scooter,3.05,0.0678,7.12
200,1/1/2026 4:07,1906,1995,3.28,normal,41,scooter,48.14,47.03,2,1,67.52,31.43,98,drone,1/1/2026 4:46,12.92929798,77.62891094,31.19,42.04,2.32,idle,3.27,16.86,2.15,31.67,1,3.132227342,1.073249915,Petrol_Scooter,3.01,0.0669,7.02
3573,1/3/2026 0:04,1311,1684,7.81,normal,41,scooter,45.12,51.19,3,1,458.91,139.08,13,scooter,1/1/2026 4:48,12.93271593,77.6351561,22.36,70.78,7.58,enroute,4.08,16.64,6.98,30.78,1,6.935497094,0.437231358,Petrol_Scooter,4.19,0.0931,9.78
159,1/2/2026 9:34,50,490,4.19,normal,26,scooter,28.29,39.4,2,1,269.23,51.91,63,drone,1/1/2026 4:50,12.92243152,77.61996359,55.65,60.02,7.43,idle,1.36,17.97,3.06,20.91,1,3.307380645,1.43084794,Petrol_Scooter,3.6,0.08,8.4
3235,1/2/2026 16:38,1685,198,1.64,normal,51,drone,13.09,17.3,3,0,289.83,68.41,113,drone,1/1/2026 4:52,12.92755755,77.60233689,37.91,70.91,2.53,idle,1.98,3.64,4.48,27.98,1,2.364235092,1.77656924,Petrol_Scooter,3.81,0.0847,8.89
4134,1/3/2026 8:05,457,2338,6.72,normal,46,scooter,22.55,36.05,3,0,250.2,95.11,113,drone,1/1/2026 4:52,12.92755755,77.60233689,37.91,70.91,2.53,idle,1.98,3.64,4.48,27.98,1,2.694187017,0.619593772,Petrol_Scooter,4.18,0.0929,9.75
3789,1/3/2026 2:52,153,1990,4.15,normal,53,scooter,18.53,17.27,3,0,103.18,123.8,20,scooter,1/1/2026 4:52,12.92941888,77.61966339,53.69,30.76,0.71,idle,1.98,3.64,4.48,27.98,1,6.647283537,1.732348637,Petrol_Scooter,4.56,0.1013,10.64
4752,1/4/2026 4:23,2350,736,4.01,normal,52,scooter,12.76,27.39,2,0,171.49,117.7,125,drone,1/1/2026 4:54,12.94138778,77.63933921,7.84,72.19,5.03,charging,13.7,6.01,4.5,31.25,0,10.98782519,1.559663127,Petrol_Scooter,2.35,0.0522,5.48
2954,1/1/2026 9:50,313,734,7.31,high,23,scooter,28.45,25.1,1,1,381.81,128.54,168,drone,1/1/2026 4:54,12.93264975,77.60786903,32.21,97.75,2.08,enroute,13.7,6.01,4.5,31.25,0,12.12895731,1.723080105,Petrol_Scooter,2.5,0.0556,5.84
2653,1/1/2026 6:05,868,1211,4.61,high,57,scooter,19.66,43.26,3,0,77.58,35.43,111,drone,1/1/2026 4:57,12.92790734,77.61520311,15.12,32.6,1.18,enroute,1.68,23.01,8.62,25.35,1,4.458859428,0.562876399,Petrol_Scooter,1.38,0.0307,3.22
3357,1/3/2026 15:50,106,200,7.9,normal,35,scooter,26.89,26.49,1,0,420.56,87.41,109,drone,1/1/2026 4:57,12.93449708,77.63859681,25.56,12.91,6.29,charging,1.68,23.01,8.62,25.35,1,7.876027038,1.402046369,Petrol_Scooter,3.31,0.0736,7.73
